ID,COMBINATION_ID,VARIABLE_ID,SUBDOMAIN_ID,VARIABLE_SET_ID,MEMBER_ID,MEMBER_HIERARCHY
1,F_20_04_REF_FINREP_3_0_151052_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_38,
2,F_20_04_REF_FINREP_3_0_151052_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
3,F_20_04_REF_FINREP_3_0_151052_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_-1,
4,F_20_04_REF_FINREP_3_0_151052_REF,INSTRMNT_TYP_PRDCT,,,TYP_INSTRMNT_310,
5,F_20_04_REF_FINREP_3_0_151052_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_0,
6,F_20_04_REF_FINREP_3_0_151052_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S122_A_IO,
7,F_20_04_REF_FINREP_3_0_151052_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_1,
8,F_20_04_REF_FINREP_3_0_151052_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_45,
9,F_20_04_REF_FINREP_3_0_151052_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_0,
10,F_20_04_REF_FINREP_3_0_151052_REF,ENTRPRS_SZ,,,SZ_5,
11,F_20_04_REF_FINREP_3_0_151052_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_0,
12,F_20_04_REF_FINREP_3_0_151052_REF,DFLT_STTS,,,CRDT_QLTY_10,
13,F_20_04_REF_FINREP_3_0_151052_REF,PRFRMNG_STTS,,,CRDT_QLTY_15,
14,F_20_04_REF_FINREP_3_0_152496_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_60,
15,F_20_04_REF_FINREP_3_0_152496_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
16,F_20_04_REF_FINREP_3_0_152496_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_-1,
17,F_20_04_REF_FINREP_3_0_152496_REF,INSTRMNT_TYP_PRDCT,,,TYP_INSTRMNT_251,
18,F_20_04_REF_FINREP_3_0_152496_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
19,F_20_04_REF_FINREP_3_0_152496_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S11,
20,F_20_04_REF_FINREP_3_0_152496_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_0,
21,F_20_04_REF_FINREP_3_0_152496_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_46,
22,F_20_04_REF_FINREP_3_0_152496_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_1,
23,F_20_04_REF_FINREP_3_0_152496_REF,ENTRPRS_SZ,,,SZ_5,
24,F_20_04_REF_FINREP_3_0_152496_REF,PRPS,,,PRPS_-1,
25,F_20_04_REF_FINREP_3_0_152496_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_2,
26,F_20_04_REF_FINREP_3_0_152496_REF,DFLT_STTS,,,CRDT_QLTY_10,
27,F_20_04_REF_FINREP_3_0_152496_REF,PRFRMNG_STTS,,,CRDT_QLTY_1,
28,F_20_06_REF_FINREP_3_0_152161_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_72,
29,F_20_06_REF_FINREP_3_0_152161_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
30,F_20_06_REF_FINREP_3_0_152161_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_-1,
31,F_20_06_REF_FINREP_3_0_152161_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S122_A_IO,
32,F_20_06_REF_FINREP_3_0_152161_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_1,
33,F_20_06_REF_FINREP_3_0_152161_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_27,
34,F_20_06_REF_FINREP_3_0_152161_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_0,
35,F_20_06_REF_FINREP_3_0_152161_REF,INSTRMNT_TYP_PRDCT,,,TYP_INSTRMNT_549,
36,F_20_06_REF_FINREP_3_0_152161_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_0,
37,F_20_04_REF_FINREP_3_0_152580_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_60,
38,F_20_04_REF_FINREP_3_0_152580_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
39,F_20_04_REF_FINREP_3_0_152580_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_-1,
40,F_20_04_REF_FINREP_3_0_152580_REF,INSTRMNT_TYP_PRDCT,,,TYP_INSTRMNT_210,
41,F_20_04_REF_FINREP_3_0_152580_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
42,F_20_04_REF_FINREP_3_0_152580_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S12_D,
43,F_20_04_REF_FINREP_3_0_152580_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_0,
44,F_20_04_REF_FINREP_3_0_152580_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_8,
45,F_20_04_REF_FINREP_3_0_152580_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_0,
46,F_20_04_REF_FINREP_3_0_152580_REF,ENTRPRS_SZ,,,SZ_5,
47,F_20_04_REF_FINREP_3_0_152580_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_1,
48,F_20_04_REF_FINREP_3_0_152580_REF,DFLT_STTS,,,CRDT_QLTY_10,
49,F_20_04_REF_FINREP_3_0_152580_REF,PRFRMNG_STTS,,,CRDT_QLTY_1,
50,F_20_04_REF_FINREP_3_0_152487_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_60,
51,F_20_04_REF_FINREP_3_0_152487_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
52,F_20_04_REF_FINREP_3_0_152487_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_-1,
53,F_20_04_REF_FINREP_3_0_152487_REF,INSTRMNT_TYP_PRDCT,,,TYP_INSTRMNT_251,
54,F_20_04_REF_FINREP_3_0_152487_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
55,F_20_04_REF_FINREP_3_0_152487_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S1_A,
56,F_20_04_REF_FINREP_3_0_152487_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_0,
57,F_20_04_REF_FINREP_3_0_152487_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_46,
58,F_20_04_REF_FINREP_3_0_152487_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_1,
59,F_20_04_REF_FINREP_3_0_152487_REF,PRPS,,,PRPS_-1,
60,F_20_04_REF_FINREP_3_0_152487_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_2,
61,F_20_04_REF_FINREP_3_0_152487_REF,DFLT_STTS,,,CRDT_QLTY_10,
62,F_20_04_REF_FINREP_3_0_152487_REF,PRFRMNG_STTS,,,CRDT_QLTY_15,
63,F_20_04_REF_FINREP_3_0_429377_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_60,
64,F_20_04_REF_FINREP_3_0_429377_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
65,F_20_04_REF_FINREP_3_0_429377_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_-1,
66,F_20_04_REF_FINREP_3_0_429377_REF,INSTRMNT_TYP_PRDCT,,,TYP_INSTRMNT_251,
67,F_20_04_REF_FINREP_3_0_429377_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
68,F_20_04_REF_FINREP_3_0_429377_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S11,
69,F_20_04_REF_FINREP_3_0_429377_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_0,
70,F_20_04_REF_FINREP_3_0_429377_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_46,
71,F_20_04_REF_FINREP_3_0_429377_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_1,
72,F_20_04_REF_FINREP_3_0_429377_REF,ENTRPRS_SZ,,,SZ_5,
73,F_20_04_REF_FINREP_3_0_429377_REF,PRPS,,,PRPS_-1,
74,F_20_04_REF_FINREP_3_0_429377_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_2,
75,F_20_04_REF_FINREP_3_0_429377_REF,DFLT_STTS,,,CRDT_QLTY_6,
76,F_20_04_REF_FINREP_3_0_429377_REF,PRFRMNG_STTS,,,CRDT_QLTY_1,
77,F_20_04_REF_FINREP_3_0_429322_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_60,
78,F_20_04_REF_FINREP_3_0_429322_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
79,F_20_04_REF_FINREP_3_0_429322_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_-1,
80,F_20_04_REF_FINREP_3_0_429322_REF,INSTRMNT_TYP_PRDCT,,,TYP_INSTRMNT_251,
81,F_20_04_REF_FINREP_3_0_429322_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
82,F_20_04_REF_FINREP_3_0_429322_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S1_A,
83,F_20_04_REF_FINREP_3_0_429322_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_0,
84,F_20_04_REF_FINREP_3_0_429322_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_46,
85,F_20_04_REF_FINREP_3_0_429322_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_1,
86,F_20_04_REF_FINREP_3_0_429322_REF,PRPS,,,PRPS_1,
87,F_20_04_REF_FINREP_3_0_429322_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_2,
88,F_20_04_REF_FINREP_3_0_429322_REF,DFLT_STTS,,,CRDT_QLTY_6,
89,F_20_04_REF_FINREP_3_0_429322_REF,PRFRMNG_STTS,,,CRDT_QLTY_1,
90,F_20_06_REF_FINREP_3_0_152163_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_72,
91,F_20_06_REF_FINREP_3_0_152163_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
92,F_20_06_REF_FINREP_3_0_152163_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_-1,
93,F_20_06_REF_FINREP_3_0_152163_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S122_A_IO,
94,F_20_06_REF_FINREP_3_0_152163_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_1,
95,F_20_06_REF_FINREP_3_0_152163_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_13,
96,F_20_06_REF_FINREP_3_0_152163_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_0,
97,F_20_06_REF_FINREP_3_0_152163_REF,INSTRMNT_TYP_PRDCT,,,TYP_INSTRMNT_213,
98,F_20_06_REF_FINREP_3_0_152163_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_-1,
99,F_20_04_REF_FINREP_3_0_150848_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_54,
100,F_20_04_REF_FINREP_3_0_150848_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
101,F_20_04_REF_FINREP_3_0_150848_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_1,
102,F_20_04_REF_FINREP_3_0_150848_REF,INSTRMNT_TYP_PRDCT,,,TYP_INSTRMNT_251,
103,F_20_04_REF_FINREP_3_0_150848_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
104,F_20_04_REF_FINREP_3_0_150848_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S122_A_IO,
105,F_20_04_REF_FINREP_3_0_150848_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_1,
106,F_20_04_REF_FINREP_3_0_150848_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_46,
107,F_20_04_REF_FINREP_3_0_150848_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_1,
108,F_20_04_REF_FINREP_3_0_150848_REF,ENTRPRS_SZ,,,SZ_5,
109,F_20_04_REF_FINREP_3_0_150848_REF,PRPS,,,PRPS_-1,
110,F_20_04_REF_FINREP_3_0_150848_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_2,
111,F_20_04_REF_FINREP_3_0_150848_REF,DFLT_STTS,,,CRDT_QLTY_10,
112,F_20_04_REF_FINREP_3_0_150848_REF,PRFRMNG_STTS,,,CRDT_QLTY_15,
113,F_20_04_REF_FINREP_3_0_441778_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_71,
114,F_20_04_REF_FINREP_3_0_441778_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
115,F_20_04_REF_FINREP_3_0_441778_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_-1,
116,F_20_04_REF_FINREP_3_0_441778_REF,INSTRMNT_TYP_PRDCT,,,TYP_INSTRMNT_1000,
117,F_20_04_REF_FINREP_3_0_441778_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_1,
118,F_20_04_REF_FINREP_3_0_441778_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S121_S122_A_IO,
119,F_20_04_REF_FINREP_3_0_441778_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_1,
120,F_20_04_REF_FINREP_3_0_441778_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_18,
121,F_20_04_REF_FINREP_3_0_441778_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_0,
122,F_20_04_REF_FINREP_3_0_441778_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_0,
123,F_20_04_REF_FINREP_3_0_441778_REF,DFLT_STTS,,,CRDT_QLTY_10,
124,F_20_04_REF_FINREP_3_0_441778_REF,PRFRMNG_STTS,,,CRDT_QLTY_15,
125,F_20_04_REF_FINREP_3_0_442052_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_54,
126,F_20_04_REF_FINREP_3_0_442052_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
127,F_20_04_REF_FINREP_3_0_442052_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_1,
128,F_20_04_REF_FINREP_3_0_442052_REF,INSTRMNT_TYP_PRDCT,,,TYP_INSTRMNT_251,
129,F_20_04_REF_FINREP_3_0_442052_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
130,F_20_04_REF_FINREP_3_0_442052_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S11,
131,F_20_04_REF_FINREP_3_0_442052_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_0,
132,F_20_04_REF_FINREP_3_0_442052_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_46,
133,F_20_04_REF_FINREP_3_0_442052_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_1,
134,F_20_04_REF_FINREP_3_0_442052_REF,ENTRPRS_SZ,,,SZ_10,
135,F_20_04_REF_FINREP_3_0_442052_REF,PRPS,,,PRPS_-1,
136,F_20_04_REF_FINREP_3_0_442052_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_2,
137,F_20_04_REF_FINREP_3_0_442052_REF,DFLT_STTS,,,CRDT_QLTY_10,
138,F_20_04_REF_FINREP_3_0_442052_REF,PRFRMNG_STTS,,,CRDT_QLTY_15,
139,F_20_04_REF_FINREP_3_0_429285_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_60,
140,F_20_04_REF_FINREP_3_0_429285_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
141,F_20_04_REF_FINREP_3_0_429285_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_-1,
142,F_20_04_REF_FINREP_3_0_429285_REF,INSTRMNT_TYP_PRDCT,,,TYP_INSTRMNT_210,
143,F_20_04_REF_FINREP_3_0_429285_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
144,F_20_04_REF_FINREP_3_0_429285_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S121,
145,F_20_04_REF_FINREP_3_0_429285_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_0,
146,F_20_04_REF_FINREP_3_0_429285_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_8,
147,F_20_04_REF_FINREP_3_0_429285_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_0,
148,F_20_04_REF_FINREP_3_0_429285_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_1,
149,F_20_04_REF_FINREP_3_0_429285_REF,DFLT_STTS,,,CRDT_QLTY_6,
150,F_20_04_REF_FINREP_3_0_429285_REF,PRFRMNG_STTS,,,CRDT_QLTY_1,
151,F_20_04_REF_FINREP_3_0_152410_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_61,
152,F_20_04_REF_FINREP_3_0_152410_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
153,F_20_04_REF_FINREP_3_0_152410_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_2,
154,F_20_04_REF_FINREP_3_0_152410_REF,INSTRMNT_TYP_PRDCT,,,TYP_INSTRMNT_251,
155,F_20_04_REF_FINREP_3_0_152410_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
156,F_20_04_REF_FINREP_3_0_152410_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S12_D,
157,F_20_04_REF_FINREP_3_0_152410_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_0,
158,F_20_04_REF_FINREP_3_0_152410_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_46,
159,F_20_04_REF_FINREP_3_0_152410_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_1,
160,F_20_04_REF_FINREP_3_0_152410_REF,ENTRPRS_SZ,,,SZ_5,
161,F_20_04_REF_FINREP_3_0_152410_REF,PRPS,,,PRPS_-1,
162,F_20_04_REF_FINREP_3_0_152410_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_2,
163,F_20_04_REF_FINREP_3_0_152410_REF,DFLT_STTS,,,CRDT_QLTY_10,
164,F_20_04_REF_FINREP_3_0_152410_REF,PRFRMNG_STTS,,,CRDT_QLTY_1,
165,F_20_04_REF_FINREP_3_0_442055_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_54,
166,F_20_04_REF_FINREP_3_0_442055_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
167,F_20_04_REF_FINREP_3_0_442055_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_1,
168,F_20_04_REF_FINREP_3_0_442055_REF,INSTRMNT_TYP_PRDCT,,,TYP_INSTRMNT_241,
169,F_20_04_REF_FINREP_3_0_442055_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
170,F_20_04_REF_FINREP_3_0_442055_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S11,
171,F_20_04_REF_FINREP_3_0_442055_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_0,
172,F_20_04_REF_FINREP_3_0_442055_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_8,
173,F_20_04_REF_FINREP_3_0_442055_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_0,
174,F_20_04_REF_FINREP_3_0_442055_REF,ENTRPRS_SZ,,,SZ_5,
175,F_20_04_REF_FINREP_3_0_442055_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_-1,
176,F_20_04_REF_FINREP_3_0_442055_REF,DFLT_STTS,,,CRDT_QLTY_10,
177,F_20_04_REF_FINREP_3_0_442055_REF,PRFRMNG_STTS,,,CRDT_QLTY_15,
178,F_20_04_REF_FINREP_3_0_112763_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_71,
179,F_20_04_REF_FINREP_3_0_112763_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
180,F_20_04_REF_FINREP_3_0_112763_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_-1,
181,F_20_04_REF_FINREP_3_0_112763_REF,INSTRMNT_TYP_PRDCT,,,TYP_INSTRMNT_210,
182,F_20_04_REF_FINREP_3_0_112763_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
183,F_20_04_REF_FINREP_3_0_112763_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S122_A_IO,
184,F_20_04_REF_FINREP_3_0_112763_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_1,
185,F_20_04_REF_FINREP_3_0_112763_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_8,
186,F_20_04_REF_FINREP_3_0_112763_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_0,
187,F_20_04_REF_FINREP_3_0_112763_REF,ENTRPRS_SZ,,,SZ_5,
188,F_20_04_REF_FINREP_3_0_112763_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_1,
189,F_20_04_REF_FINREP_3_0_112763_REF,DFLT_STTS,,,CRDT_QLTY_10,
190,F_20_04_REF_FINREP_3_0_112763_REF,PRFRMNG_STTS,,,CRDT_QLTY_15,
191,F_20_04_REF_FINREP_3_0_112767_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_71,
192,F_20_04_REF_FINREP_3_0_112767_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
193,F_20_04_REF_FINREP_3_0_112767_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_-1,
194,F_20_04_REF_FINREP_3_0_112767_REF,INSTRMNT_TYP_PRDCT,,,TYP_INSTRMNT_251,
195,F_20_04_REF_FINREP_3_0_112767_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
196,F_20_04_REF_FINREP_3_0_112767_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S122_A_IO,
197,F_20_04_REF_FINREP_3_0_112767_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_1,
198,F_20_04_REF_FINREP_3_0_112767_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_46,
199,F_20_04_REF_FINREP_3_0_112767_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_1,
200,F_20_04_REF_FINREP_3_0_112767_REF,ENTRPRS_SZ,,,SZ_5,
201,F_20_04_REF_FINREP_3_0_112767_REF,PRPS,,,PRPS_-1,
202,F_20_04_REF_FINREP_3_0_112767_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_2,
203,F_20_04_REF_FINREP_3_0_112767_REF,DFLT_STTS,,,CRDT_QLTY_10,
204,F_20_04_REF_FINREP_3_0_112767_REF,PRFRMNG_STTS,,,CRDT_QLTY_15,
205,F_20_04_REF_FINREP_3_0_112764_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_71,
206,F_20_04_REF_FINREP_3_0_112764_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
207,F_20_04_REF_FINREP_3_0_112764_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_-1,
208,F_20_04_REF_FINREP_3_0_112764_REF,INSTRMNT_TYP_PRDCT,,,TYP_INSTRMNT_310,
209,F_20_04_REF_FINREP_3_0_112764_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_0,
210,F_20_04_REF_FINREP_3_0_112764_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_S122_A_IO,
211,F_20_04_REF_FINREP_3_0_112764_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_1,
212,F_20_04_REF_FINREP_3_0_112764_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_45,
213,F_20_04_REF_FINREP_3_0_112764_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_0,
214,F_20_04_REF_FINREP_3_0_112764_REF,ENTRPRS_SZ,,,SZ_5,
215,F_20_04_REF_FINREP_3_0_112764_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_0,
216,F_20_04_REF_FINREP_3_0_112764_REF,DFLT_STTS,,,CRDT_QLTY_10,
217,F_20_04_REF_FINREP_3_0_112764_REF,PRFRMNG_STTS,,,CRDT_QLTY_15,
218,F_20_04_REF_FINREP_3_0_442065_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_54,
219,F_20_04_REF_FINREP_3_0_442065_REF,HLD_SL_INDCTR,,,HLD_SL_INDCTR_2,
220,F_20_04_REF_FINREP_3_0_442065_REF,SBJCT_IMPRMNT_INDCTR,,,SBJCT_IMPRMNT_INDCTR_1,
221,F_20_04_REF_FINREP_3_0_442065_REF,INSTRMNT_TYP_PRDCT,,,TYP_INSTRMNT_251,
222,F_20_04_REF_FINREP_3_0_442065_REF,RPYMNT_RGHTS,,,RPYMNT_RGHTS_-1,
223,F_20_04_REF_FINREP_3_0_442065_REF,INSTTTNL_SCTR,,,INSTTTNL_SCTR_-1,
224,F_20_04_REF_FINREP_3_0_442065_REF,MLTLTRL_DVLPMNT_BNK_INDCTR,,,MLTLTRL_DVLPMNT_BNK_INDCTR_0,
225,F_20_04_REF_FINREP_3_0_442065_REF,PRTY_RL_TYP,,,ENTTY_RL_TYP_46,
226,F_20_04_REF_FINREP_3_0_442065_REF,MN_DBTR_INDCTR,,,MN_DBTR_INDCTR_1,
227,F_20_04_REF_FINREP_3_0_442065_REF,PRPS,,,PRPS_-1,
228,F_20_04_REF_FINREP_3_0_442065_REF,NGTBL_SCRTY_INDCTR,,,NGTBL_SCRTY_2,
229,F_20_04_REF_FINREP_3_0_442065_REF,DFLT_STTS,,,CRDT_QLTY_10,
230,F_20_04_REF_FINREP_3_0_442065_REF,PRFRMNG_STTS,,,CRDT_QLTY_15,
231,F_20_04_REF_FINREP_3_0_151065_REF,ACCNTNG_CLSSFCTN,,,ACCNTNG_CLSSFCTN_38,
