ID,CELL_ID,AXIS_ORDINATE_ID
64386,2760100_REF,FINREP_REF_F_05_01_REF_FINREP 2_8_3_070
64387,2760066_REF,FINREP_REF_F_05_01_REF_FINREP 2_8_2_005
64388,2740259_REF,FINREP_REF_F_07_02_REF_FINREP 2_8_3_199
64389,3153133_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_009
64390,2739905_REF,FINREP_REF_F_03_00_REF_FINREP 2_8_2_170
64391,3152577_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_020
64392,3151410_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_010
64393,3152328_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_080
64394,3153054_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_190
64395,2741192_REF,FINREP_REF_F_07_01_REF_FINREP 2_8_2_009
64396,2740283_REF,FINREP_REF_F_07_02_REF_FINREP 2_8_2_020
64397,3153119_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_022
64398,3151843_REF,FINREP_REF_F_13_01_REF_FINREP 2_9_2_030
64399,2741187_REF,FINREP_REF_F_07_01_REF_FINREP 2_8_2_009
64400,2740296_REF,FINREP_REF_F_07_02_REF_FINREP 2_8_2_020
64401,3153185_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_035
64402,3151405_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_010
64403,3153189_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_015
64404,3173420_REF,FINREP_REF_F_22_01_REF_FINREP 2_9_2_213
64405,3153281_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_2_145
64406,2760100_REF,FINREP_REF_F_05_01_REF_FINREP 2_8_2_020
64407,3152600_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_030
64408,3153110_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_170
64409,2739913_REF,FINREP_REF_F_03_00_REF_FINREP 2_8_2_280
64410,2740219_REF,FINREP_REF_F_07_01_REF_FINREP 2_8_3_070
64411,2760021_REF,FINREP_REF_F_20_01_REF_FINREP 2_8_2_040
64412,3152804_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_180
64413,3153218_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_060
64414,3152649_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_100
64415,2760073_REF,FINREP_REF_F_05_01_REF_FINREP 2_8_2_005
64416,2740398_REF,FINREP_REF_F_07_02_REF_FINREP 2_8_2_060
64417,3152955_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_160
64418,2739751_REF,FINREP_REF_F_20_02_REF_FINREP 2_8_2_060
64419,3152542_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_100
64420,2740111_REF,FINREP_REF_F_07_01_REF_FINREP 2_8_3_070
64421,3152501_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_070
64422,2740045_REF,FINREP_REF_F_07_01_REF_FINREP 2_8_2_020
64423,3173423_REF,FINREP_REF_F_22_01_REF_FINREP 2_9_1_010
64424,2786805_REF,FINREP_REF_F_20_03_REF_FINREP 2_8_1_009
64425,3151951_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_030
64426,3170215_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_1_010
64427,2740083_REF,FINREP_REF_F_07_01_REF_FINREP 2_8_2_040
64428,3170364_REF,FINREP_REF_F_13_01_REF_FINREP 2_9_2_035
64429,2740239_REF,FINREP_REF_F_07_01_REF_FINREP 2_8_2_090
64430,2740989_REF,FINREP_REF_F_20_04_REF_FINREP 2_8_2_050
64431,3152319_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_180
64432,3152547_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_070
64433,3151907_REF,FINREP_REF_F_16_01_REF_FINREP 2_9_2_120
64434,3151865_REF,FINREP_REF_F_42_00_REF_FINREP 2_9_1_010
64435,3152511_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_090
64436,2786820_REF,FINREP_REF_F_30_02_REF_FINREP 2_8_2_060
64437,2741249_REF,FINREP_REF_F_07_01_REF_FINREP 2_8_2_069
64438,2739782_REF,FINREP_REF_F_20_04_REF_FINREP 2_8_3_999
64439,3176590_REF,FINREP_REF_F_42_00_REF_FINREP 2_9_1_020
64440,2740109_REF,FINREP_REF_F_07_01_REF_FINREP 2_8_2_040
64441,2740214_REF,FINREP_REF_F_07_01_REF_FINREP 2_8_3_280
64442,2786770_REF,FINREP_REF_F_20_02_REF_FINREP 2_8_1_009
64443,3151804_REF,FINREP_REF_F_22_01_REF_FINREP 2_9_2_010
64444,2786721_REF,FINREP_REF_F_20_01_REF_FINREP 2_8_1_009
64445,3173409_REF,FINREP_REF_F_22_01_REF_FINREP 2_9_1_010
64446,3153084_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_012
64447,2786763_REF,FINREP_REF_F_20_02_REF_FINREP 2_8_2_120
64448,2760088_REF,FINREP_REF_F_05_01_REF_FINREP 2_8_2_010
64449,3170244_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_034
64450,3152687_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_110
64451,2760191_REF,FINREP_REF_F_20_01_REF_FINREP 2_8_2_097
64452,2740161_REF,FINREP_REF_F_07_01_REF_FINREP 2_8_2_060
64453,3153113_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_010
64454,3152903_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_039
64455,3152999_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_020
64456,2739771_REF,FINREP_REF_F_20_02_REF_FINREP 2_8_1_020
64457,3152552_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_080
64458,2760057_REF,FINREP_REF_F_20_01_REF_FINREP 2_8_2_310
64459,3153237_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_110
64460,3153126_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_022
64461,3152300_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_040
64462,2739989_REF,FINREP_REF_F_20_03_REF_FINREP 2_8_2_290
64463,3153315_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_1_010
64464,3170536_REF,FINREP_REF_F_16_01_REF_FINREP 2_9_2_142
64465,2760043_REF,FINREP_REF_F_20_01_REF_FINREP 2_8_1_020
64466,3152505_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_130
64467,2760165_REF,FINREP_REF_F_05_01_REF_FINREP 2_8_2_060
64468,2760127_REF,FINREP_REF_F_05_01_REF_FINREP 2_8_2_040
64469,2740277_REF,FINREP_REF_F_07_02_REF_FINREP 2_8_2_020
64470,3152627_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_050
64471,3170266_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_090
64472,2739952_REF,FINREP_REF_F_20_03_REF_FINREP 2_8_2_270
64473,3152307_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_060
64474,2760059_REF,FINREP_REF_F_05_01_REF_FINREP 2_8_2_005
64475,3152792_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_015
64476,2786747_REF,FINREP_REF_F_20_02_REF_FINREP 2_8_2_020
64477,3153077_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_040
64478,3151427_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_010
64479,2739947_REF,FINREP_REF_F_20_03_REF_FINREP 2_8_1_010
64480,2739873_REF,FINREP_REF_F_30_02_REF_FINREP 2_8_1_020
64481,2741042_REF,FINREP_REF_F_20_04_REF_FINREP 2_8_3_999
64482,3170257_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_125
64483,3152787_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_015
64484,2741299_REF,FINREP_REF_F_07_02_REF_FINREP 2_8_3_250
64485,3153003_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_050
64486,2739866_REF,FINREP_REF_F_30_02_REF_FINREP 2_8_1_020
64487,2759979_REF,FINREP_REF_F_20_01_REF_FINREP 2_8_1_010
64488,2739952_REF,FINREP_REF_F_20_03_REF_FINREP 2_8_1_010
64489,3151432_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_010
64490,2741034_REF,FINREP_REF_F_20_04_REF_FINREP 2_8_1_040
64491,2741010_REF,FINREP_REF_F_20_04_REF_FINREP 2_8_1_031
64492,3153228_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_016
64493,3151868_REF,FINREP_REF_F_42_00_REF_FINREP 2_9_2_080
64494,3151834_REF,FINREP_REF_F_13_01_REF_FINREP 2_9_1_009
64495,3151889_REF,FINREP_REF_F_16_01_REF_FINREP 2_9_2_200
64496,3152632_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_050
64497,2741173_REF,FINREP_REF_F_07_01_REF_FINREP 2_8_2_009
64498,2760132_REF,FINREP_REF_F_05_01_REF_FINREP 2_8_2_040
64499,2760170_REF,FINREP_REF_F_05_01_REF_FINREP 2_8_2_060
64500,2760056_REF,FINREP_REF_F_20_01_REF_FINREP 2_8_1_020
64501,3153300_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_1_010
64502,3152698_REF,FINREP_REF_F_16_01_REF_FINREP 2_9_2_015
64503,3153171_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_035
64504,3153004_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_070
64505,3152692_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_1_110
64506,3151926_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_050
64507,2786719_REF,FINREP_REF_F_20_01_REF_FINREP 2_8_2_173
64508,2760158_REF,FINREP_REF_F_05_01_REF_FINREP 2_8_2_050
64509,3152430_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_1_030
64510,3153107_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_2_140
64511,2760089_REF,FINREP_REF_F_05_01_REF_FINREP 2_8_3_110
64512,2739764_REF,FINREP_REF_F_20_02_REF_FINREP 2_8_1_020
64513,2760026_REF,FINREP_REF_F_20_01_REF_FINREP 2_8_2_090
64514,3152916_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_1_039
64515,3152601_REF,FINREP_REF_F_04_10_REF_FINREP 2_9_2_190
64516,3152478_REF,FINREP_REF_F_04_09_REF_FINREP 2_9_2_050
64517,2786734_REF,FINREP_REF_F_20_01_REF_FINREP 2_8_1_009
64518,2739915_REF,FINREP_REF_F_03_00_REF_FINREP 2_8_2_300
64519,2760091_REF,FINREP_REF_F_05_01_REF_FINREP 2_8_3_129
64520,3152336_REF,FINREP_REF_F_04_08_REF_FINREP 2_9_2_160
64521,2786765_REF,FINREP_REF_F_20_02_REF_FINREP 2_8_1_009
64522,3170538_REF,FINREP_REF_F_16_01_REF_FINREP 2_9_2_141
64523,3153091_REF,FINREP_REF_F_06_01_REF_FINREP 2_9_1_012
64524,3153273_REF,FINREP_REF_F_02_00_REF_FINREP 2_9_2_080
64525,2740202_REF,FINREP_REF_F_07_01_REF_FINREP 2_8_3_170
64526,3174838_REF,FINREP_REF_F_23_04_REF_FINREP 2_9_3_0170
64527,3173428_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_3_0010
64528,3175776_REF,FINREP_REF_F_24_01_REF_FINREP 2_9_2_0030
64529,3173932_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0040
64530,3175400_REF,FINREP_REF_F_23_05_REF_FINREP 2_9_3_0090
64531,3175645_REF,FINREP_REF_F_23_06_REF_FINREP 2_9_3_0020
64532,3173692_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_2_0130
64533,3175734_REF,FINREP_REF_F_24_01_REF_FINREP 2_9_2_0010
64534,3174488_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_2_0010
64535,3173931_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_3_0240
64536,3172451_REF,FINREP_REF_F_18_01_REF_FINREP 2_9_2_0009
64537,3175001_REF,FINREP_REF_F_23_04_REF_FINREP 2_9_3_0200
64538,3175096_REF,FINREP_REF_F_23_04_REF_FINREP 2_9_3_0150
64539,3174979_REF,FINREP_REF_F_23_04_REF_FINREP 2_9_2_0080
64540,3173719_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_3_0190
64541,3176602_REF,FINREP_REF_F_44_04_REF_FINREP 2_9_2_0009
64542,3175352_REF,FINREP_REF_F_23_05_REF_FINREP 2_9_2_0090
64543,3173565_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_3_0120
64544,3174540_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_2_0030
64545,3173922_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_3_0150
64546,3175012_REF,FINREP_REF_F_23_04_REF_FINREP 2_9_3_0110
64547,3174074_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_3_0030
64548,3175338_REF,FINREP_REF_F_23_05_REF_FINREP 2_9_2_0080
64549,3174607_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_2_0070
64550,3173893_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_3_0270
64551,3173949_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_3_0010
64552,3174205_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0110
64553,3173498_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_2_0040
64554,3174167_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0100
64555,3170562_REF,FINREP_REF_F_16_08_REF_FINREP 2_9_3_0070
64556,3174306_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0130
64557,3174134_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0090
64558,3175278_REF,FINREP_REF_F_23_05_REF_FINREP 2_9_3_0020
64559,3172471_REF,FINREP_REF_F_18_01_REF_FINREP 2_9_3_0110
64560,3173550_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_2_0060
64561,3174693_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_3_0120
64562,3174380_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_3_0220
64563,3174445_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0170
64564,3174065_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0070
64565,3175800_REF,FINREP_REF_F_24_01_REF_FINREP 2_9_2_0040
64566,3174655_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_3_0140
64567,3174617_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_3_0160
64568,3173958_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0050
64569,3175889_REF,FINREP_REF_F_24_01_REF_FINREP 2_9_2_0060
64570,3174450_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0170
64571,3173507_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_2_0040
64572,3173545_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_2_0060
64573,3174121_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0090
64574,3174313_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0130
64575,3173986_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0050
64576,3173900_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_3_0340
64577,3175815_REF,FINREP_REF_F_24_01_REF_FINREP 2_9_2_0040
64578,3176637_REF,FINREP_REF_F_47_00_REF_FINREP 2_9_3_0020
64579,3174070_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0070
64580,3174948_REF,FINREP_REF_F_23_04_REF_FINREP 2_9_3_0070
64581,3174210_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0110
64582,3174070_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_3_0400
64583,3174299_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0130
64584,3174612_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_2_0070
64585,3174296_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_3_0200
64586,3173799_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0010
64587,3174172_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0100
64588,3175254_REF,FINREP_REF_F_23_05_REF_FINREP 2_9_2_0050
64589,3173976_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_3_0280
64590,3176613_REF,FINREP_REF_F_44_04_REF_FINREP 2_9_3_0010
64591,3175640_REF,FINREP_REF_F_23_06_REF_FINREP 2_9_2_0130
64592,3174725_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_3_0040
64593,3174238_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0120
64594,3173696_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_3_0170
64595,3175347_REF,FINREP_REF_F_23_05_REF_FINREP 2_9_2_0090
64596,3174767_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_3_0060
64597,3173929_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_3_0220
64598,3175721_REF,FINREP_REF_F_24_01_REF_FINREP 2_9_2_0010
64599,3173711_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_3_0110
64600,3173687_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_2_0130
64601,3175283_REF,FINREP_REF_F_23_05_REF_FINREP 2_9_3_0070
64602,3174506_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_3_0050
64603,3173927_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0040
64604,3175244_REF,FINREP_REF_F_23_05_REF_FINREP 2_9_3_0140
64605,3174582_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_3_0010
64606,3173603_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_3_0080
64607,3172487_REF,FINREP_REF_F_18_01_REF_FINREP 2_9_3_0120
64608,3174738_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_2_0130
64609,3174030_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_3_0410
64610,3173841_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0020
64611,3175845_REF,FINREP_REF_F_24_01_REF_FINREP 2_9_3_0140
64612,3173768_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_2_0170
64613,3175628_REF,FINREP_REF_F_23_06_REF_FINREP 2_9_2_0110
64614,3174858_REF,FINREP_REF_F_23_04_REF_FINREP 2_9_2_0020
64615,3175986_REF,FINREP_REF_F_24_03_REF_FINREP 2_9_2_0010
64616,3173514_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_3_0030
64617,3174572_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_2_0050
64618,3175856_REF,FINREP_REF_F_24_01_REF_FINREP 2_9_3_0250
64619,3174410_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0160
64620,3174685_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_3_0040
64621,3172467_REF,FINREP_REF_F_18_01_REF_FINREP 2_9_3_0070
64622,3175635_REF,FINREP_REF_F_23_06_REF_FINREP 2_9_3_0060
64623,3175782_REF,FINREP_REF_F_24_01_REF_FINREP 2_9_2_0030
64624,3174030_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0060
64625,3174643_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_3_0020
64626,3175817_REF,FINREP_REF_F_24_01_REF_FINREP 2_9_3_0180
64627,3175855_REF,FINREP_REF_F_24_01_REF_FINREP 2_9_2_0050
64628,3175390_REF,FINREP_REF_F_23_05_REF_FINREP 2_9_3_0220
64629,3175319_REF,FINREP_REF_F_23_05_REF_FINREP 2_9_3_0200
64630,3173967_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0050
64631,3173925_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_3_0180
64632,3175611_REF,FINREP_REF_F_23_06_REF_FINREP 2_9_2_0090
64633,3173688_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_3_0090
64634,3174779_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_3_0180
64635,3175019_REF,FINREP_REF_F_23_04_REF_FINREP 2_9_2_0100
64636,3174158_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0100
64637,3173742_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_3_0210
64638,3174193_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0100
64639,3174427_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_3_0280
64640,3170554_REF,FINREP_REF_F_16_08_REF_FINREP 2_9_2_0009
64641,3173936_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_3_0290
64642,3174591_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_2_0060
64643,3173461_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_2_0020
64644,3175514_REF,FINREP_REF_F_23_05_REF_FINREP 2_9_3_0080
64645,3174278_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0130
64646,3174515_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_2_0020
64647,3175046_REF,FINREP_REF_F_23_04_REF_FINREP 2_9_3_0050
64648,3175601_REF,FINREP_REF_F_23_06_REF_FINREP 2_9_2_0070
64649,3174584_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_2_0060
64650,3175397_REF,FINREP_REF_F_23_05_REF_FINREP 2_9_3_0060
64651,3175140_REF,FINREP_REF_F_23_04_REF_FINREP 2_9_2_0160
64652,3174186_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0100
64653,3175288_REF,FINREP_REF_F_23_05_REF_FINREP 2_9_2_0060
64654,3174541_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_3_0200
64655,3176604_REF,FINREP_REF_F_44_04_REF_FINREP 2_9_3_0020
64656,3173605_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_3_0100
64657,3174771_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_3_0100
64658,3173608_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_2_0090
64659,3173962_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_3_0140
64660,3174733_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_3_0120
64661,3173680_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_3_0010
64662,3174760_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_2_0140
64663,3173972_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0050
64664,3175736_REF,FINREP_REF_F_24_01_REF_FINREP 2_9_2_0020
64665,3175868_REF,FINREP_REF_F_24_01_REF_FINREP 2_9_2_0060
64666,3173616_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_3_0210
64667,3175088_REF,FINREP_REF_F_23_04_REF_FINREP 2_9_2_0140
64668,3173707_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_3_0070
64669,3174552_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_3_0110
64670,3174405_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0160
64671,3175888_REF,FINREP_REF_F_24_01_REF_FINREP 2_9_3_0250
64672,3174901_REF,FINREP_REF_F_23_04_REF_FINREP 2_9_2_0040
64673,3173991_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0060
64674,3175235_REF,FINREP_REF_F_23_05_REF_FINREP 2_9_3_0050
64675,3175840_REF,FINREP_REF_F_24_01_REF_FINREP 2_9_2_0050
64676,3174344_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_3_0270
64677,3174025_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0060
64678,3175468_REF,FINREP_REF_F_23_05_REF_FINREP 2_9_2_0140
64679,3175136_REF,FINREP_REF_F_23_04_REF_FINREP 2_9_3_0150
64680,3173918_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0040
64681,3175366_REF,FINREP_REF_F_23_05_REF_FINREP 2_9_3_0210
64682,3175797_REF,FINREP_REF_F_24_01_REF_FINREP 2_9_2_0030
64683,3174480_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_3_0400
64684,3175180_REF,FINREP_REF_F_23_05_REF_FINREP 2_9_3_0190
64685,3175700_REF,FINREP_REF_F_24_01_REF_FINREP 2_9_3_0290
64686,3173854_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0020
64687,3174567_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_2_0050
64688,3174609_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_3_0080
64689,3174998_REF,FINREP_REF_F_23_04_REF_FINREP 2_9_3_0170
64690,3175396_REF,FINREP_REF_F_23_05_REF_FINREP 2_9_2_0110
64691,3173871_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_3_0050
64692,3174053_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0070
64693,3175094_REF,FINREP_REF_F_23_04_REF_FINREP 2_9_2_0140
64694,3174662_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_3_0010
64695,3175874_REF,FINREP_REF_F_24_01_REF_FINREP 2_9_2_0060
64696,3175052_REF,FINREP_REF_F_23_04_REF_FINREP 2_9_2_0120
64697,3174263_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_3_0280
64698,3175010_REF,FINREP_REF_F_23_04_REF_FINREP 2_9_2_0100
64699,3174473_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0170
64700,3170555_REF,FINREP_REF_F_16_08_REF_FINREP 2_9_3_0120
64701,3174487_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_3_0060
64702,3173576_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_2_0080
64703,3175294_REF,FINREP_REF_F_23_05_REF_FINREP 2_9_2_0060
64704,3175943_REF,FINREP_REF_F_24_02_REF_FINREP 2_9_2_0020
64705,3174924_REF,FINREP_REF_F_23_04_REF_FINREP 2_9_3_0030
64706,3174598_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_2_0060
64707,3173468_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_2_0020
64708,3173820_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_3_0360
64709,3174672_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_2_0100
64710,3175778_REF,FINREP_REF_F_24_01_REF_FINREP 2_9_3_0110
64711,3173538_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_3_0060
64712,3174233_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0110
64713,3175865_REF,FINREP_REF_F_24_01_REF_FINREP 2_9_3_0020
64714,3173614_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_2_0090
64715,3174897_REF,FINREP_REF_F_23_04_REF_FINREP 2_9_2_0040
64716,3173848_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0020
64717,3175025_REF,FINREP_REF_F_23_04_REF_FINREP 2_9_3_0040
64718,3175067_REF,FINREP_REF_F_23_04_REF_FINREP 2_9_3_0060
64719,3173723_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_2_0150
64720,3175364_REF,FINREP_REF_F_23_05_REF_FINREP 2_9_2_0090
64721,3174851_REF,FINREP_REF_F_23_04_REF_FINREP 2_9_2_0020
64722,3174539_REF,FINREP_REF_F_23_03_REF_FINREP 2_9_3_0180
64723,3174134_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_3_0220
64724,3173440_REF,FINREP_REF_F_23_01_REF_FINREP 2_9_2_0010
64725,3174419_REF,FINREP_REF_F_23_02_REF_FINREP 2_9_2_0160
64726,3175553_REF,FINREP_REF_F_23_06_REF_FINREP 2_9_3_0010
64727,3175478_REF,FINREP_REF_F_23_05_REF_FINREP 2_9_3_0180
64728,3175267_REF,FINREP_REF_F_23_05_REF_FINREP 2_9_3_0140
64729,3175931_REF,FINREP_REF_F_24_02_REF_FINREP 2_9_2_0009
