ID,CUBE_STRUCTURE_ID,CUBE_VARIABLE_CODE,VARIABLE_ID,ROLE,ORDER,SUBDOMAIN_ID,VARIABLE_SET_ID,MEMBER_ID,DIMENSION_TYPE,ATTRIBUTE_ASSOCIATED_VARIABLE,IS_FLOW,IS_MANDATORY,DESCRIPTION,IS_IMPLEMENTED,IS_IDENTIFIER
2521,SUBDOMAIN,SUBDOMAIN__name__0,name,,,,,,,,,,,,
2522,SUBDOMAIN,SUBDOMAIN__is_listed__0,is_listed,,,,,,,,,,,,
2523,SUBDOMAIN,SUBDOMAIN__code__0,code,,,,,,,,,,,,
2524,SUBDOMAIN,SUBDOMAIN__description__0,description,,,,,,,,,,,,
2525,SUBDOMAIN,SUBDOMAIN__is_natural__0,is_natural,,,,,,,,,,,,
2526,SUBDOMAIN_ENUMERATION,SUBDOMAIN_ENUMERATION__id__0,id,,,,,,,,,,,,
2527,SUBDOMAIN_ENUMERATION,SUBDOMAIN_ENUMERATION__valid_from__0,valid_from,,,,,,,,,,,,
2528,SUBDOMAIN_ENUMERATION,SUBDOMAIN_ENUMERATION__valid_to__0,valid_to,,,,,,,,,,,,
2529,SUBDOMAIN_ENUMERATION,SUBDOMAIN_ENUMERATION__order__0,order,,,,,,,,,,,,
2530,DOMAIN,DOMAIN__domain_id__0,domain_id,,,,,,,,,,,,
2531,DOMAIN,DOMAIN__name__0,name,,,,,,,,,,,,
2532,DOMAIN,DOMAIN__is_enumerated__0,is_enumerated,,,,,,,,,,,,
2533,DOMAIN,DOMAIN__description__0,description,,,,,,,,,,,,
2534,DOMAIN,DOMAIN__data_type__0,data_type,,,,,,,,,,,,
2535,DOMAIN,DOMAIN__code__0,code,,,,,,,,,,,,
2536,DOMAIN,DOMAIN__is_reference__0,is_reference,,,,,,,,,,,,
2537,FACET_COLLECTION,FACET_COLLECTION__code__0,code,,,,,,,,,,,,
2538,FACET_COLLECTION,FACET_COLLECTION__facet_id__0,facet_id,,,,,,,,,,,,
2539,FACET_COLLECTION,FACET_COLLECTION__facet_value_type__0,facet_value_type,,,,,,,,,,,,
2540,FACET_COLLECTION,FACET_COLLECTION__name__0,name,,,,,,,,,,,,
2541,MAINTENANCE_AGENCY,MAINTENANCE_AGENCY__maintenance_agency_id__0,maintenance_agency_id,,,,,,,,,,,,
2542,MAINTENANCE_AGENCY,MAINTENANCE_AGENCY__code__0,code,,,,,,,,,,,,
2543,MAINTENANCE_AGENCY,MAINTENANCE_AGENCY__name__0,name,,,,,,,,,,,,
2544,MAINTENANCE_AGENCY,MAINTENANCE_AGENCY__description__0,description,,,,,,,,,,,,
2545,MEMBER,MEMBER__member_id__0,member_id,,,,,,,,,,,,
2546,MEMBER,MEMBER__code__0,code,,,,,,,,,,,,
2547,MEMBER,MEMBER__name__0,name,,,,,,,,,,,,
2548,MEMBER,MEMBER__description__0,description,,,,,,,,,,,,
2549,MEMBER_HIERARCHY,MEMBER_HIERARCHY__member_hierarchy_id__0,member_hierarchy_id,,,,,,,,,,,,
2550,MEMBER_HIERARCHY,MEMBER_HIERARCHY__code__0,code,,,,,,,,,,,,
2551,MEMBER_HIERARCHY,MEMBER_HIERARCHY__name__0,name,,,,,,,,,,,,
2552,MEMBER_HIERARCHY,MEMBER_HIERARCHY__description__0,description,,,,,,,,,,,,
2553,MEMBER_HIERARCHY,MEMBER_HIERARCHY__is_main_hierarchy__0,is_main_hierarchy,,,,,,,,,,,,
2554,MEMBER_HIERARCHY_NODE,MEMBER_HIERARCHY_NODE__id__0,id,,,,,,,,,,,,
2555,MEMBER_HIERARCHY_NODE,MEMBER_HIERARCHY_NODE__level__0,level,,,,,,,,,,,,
2556,MEMBER_HIERARCHY_NODE,MEMBER_HIERARCHY_NODE__comparator__0,comparator,,,,,,,,,,,,
2557,MEMBER_HIERARCHY_NODE,MEMBER_HIERARCHY_NODE__operator__0,operator,,,,,,,,,,,,
2558,MEMBER_HIERARCHY_NODE,MEMBER_HIERARCHY_NODE__valid_from__0,valid_from,,,,,,,,,,,,
2559,MEMBER_HIERARCHY_NODE,MEMBER_HIERARCHY_NODE__valid_to__0,valid_to,,,,,,,,,,,,
2560,VARIABLE,VARIABLE__variable_id__0,variable_id,,,,,,,,,,,,
2561,VARIABLE,VARIABLE__code__0,code,,,,,,,,,,,,
2562,VARIABLE,VARIABLE__name__0,name,,,,,,,,,,,,
2563,VARIABLE,VARIABLE__description__0,description,,,,,,,,,,,,
2564,VARIABLE,VARIABLE__primary_concept__0,primary_concept,,,,,,,,,,,,
2565,VARIABLE,VARIABLE__is_decomposed__0,is_decomposed,,,,,,,,,,,,
2566,VARIABLE_SET,VARIABLE_SET__variable_set_id__0,variable_set_id,,,,,,,,,,,,
2567,VARIABLE_SET,VARIABLE_SET__name__0,name,,,,,,,,,,,,
2568,VARIABLE_SET,VARIABLE_SET__code__0,code,,,,,,,,,,,,
2569,VARIABLE_SET,VARIABLE_SET__description__0,description,,,,,,,,,,,,
2570,VARIABLE_SET_ENUMERATION,VARIABLE_SET_ENUMERATION__id__0,id,,,,,,,,,,,,
2571,VARIABLE_SET_ENUMERATION,VARIABLE_SET_ENUMERATION__valid_from__0,valid_from,,,,,,,,,,,,
2572,VARIABLE_SET_ENUMERATION,VARIABLE_SET_ENUMERATION__valid_to__0,valid_to,,,,,,,,,,,,
2573,VARIABLE_SET_ENUMERATION,VARIABLE_SET_ENUMERATION__is_flow__0,is_flow,,,,,,,,,,,,
2574,VARIABLE_SET_ENUMERATION,VARIABLE_SET_ENUMERATION__order__0,order,,,,,,,,,,,,
2575,FRAMEWORK,FRAMEWORK__framework_id__0,framework_id,,,,,,,,,,,,
2576,FRAMEWORK,FRAMEWORK__name__0,name,,,,,,,,,,,,
2577,FRAMEWORK,FRAMEWORK__code__0,code,,,,,,,,,,,,
2578,FRAMEWORK,FRAMEWORK__description__0,description,,,,,,,,,,,,
2579,FRAMEWORK,FRAMEWORK__framework_type__0,framework_type,,,,,,,,,,,,
2580,FRAMEWORK,FRAMEWORK__reporting_population__0,reporting_population,,,,,,,,,,,,
2581,FRAMEWORK,FRAMEWORK__other_links__0,other_links,,,,,,,,,,,,
2582,FRAMEWORK,FRAMEWORK__order__0,order,,,,,,,,,,,,
2583,FRAMEWORK,FRAMEWORK__framework_status__0,framework_status,,,,,,,,,,,,
2584,MEMBER_MAPPING,MEMBER_MAPPING__member_mapping_id__0,member_mapping_id,,,,,,,,,,,,
2585,MEMBER_MAPPING,MEMBER_MAPPING__name__0,name,,,,,,,,,,,,
2586,MEMBER_MAPPING,MEMBER_MAPPING__code__0,code,,,,,,,,,,,,
2587,MEMBER_MAPPING_ITEM,MEMBER_MAPPING_ITEM__id__0,id,,,,,,,,,,,,
2588,MEMBER_MAPPING_ITEM,MEMBER_MAPPING_ITEM__member_mapping_row__0,member_mapping_row,,,,,,,,,,,,
2589,MEMBER_MAPPING_ITEM,MEMBER_MAPPING_ITEM__is_source__0,is_source,,,,,,,,,,,,
2590,MEMBER_MAPPING_ITEM,MEMBER_MAPPING_ITEM__valid_from__0,valid_from,,,,,,,,,,,,
2591,MEMBER_MAPPING_ITEM,MEMBER_MAPPING_ITEM__valid_to__0,valid_to,,,,,,,,,,,,
2592,VARIABLE_MAPPING_ITEM,VARIABLE_MAPPING_ITEM__id__0,id,,,,,,,,,,,,
2593,VARIABLE_MAPPING_ITEM,VARIABLE_MAPPING_ITEM__is_source__0,is_source,,,,,,,,,,,,
2594,VARIABLE_MAPPING_ITEM,VARIABLE_MAPPING_ITEM__valid_from__0,valid_from,,,,,,,,,,,,
2595,VARIABLE_MAPPING_ITEM,VARIABLE_MAPPING_ITEM__valid_to__0,valid_to,,,,,,,,,,,,
2596,VARIABLE_MAPPING,VARIABLE_MAPPING__variable_mapping_id__0,variable_mapping_id,,,,,,,,,,,,
2597,VARIABLE_MAPPING,VARIABLE_MAPPING__code__0,code,,,,,,,,,,,,
2598,VARIABLE_MAPPING,VARIABLE_MAPPING__name__0,name,,,,,,,,,,,,
2599,MAPPING_TO_CUBE,MAPPING_TO_CUBE__id__0,id,,,,,,,,,,,,
2600,MAPPING_TO_CUBE,MAPPING_TO_CUBE__cube_mapping_id__0,cube_mapping_id,,,,,,,,,,,,
2601,MAPPING_TO_CUBE,MAPPING_TO_CUBE__valid_from__0,valid_from,,,,,,,,,,,,
2602,MAPPING_TO_CUBE,MAPPING_TO_CUBE__valid_to__0,valid_to,,,,,,,,,,,,
2603,MAPPING_DEFINITION,MAPPING_DEFINITION__mapping_id__0,mapping_id,,,,,,,,,,,,
2604,MAPPING_DEFINITION,MAPPING_DEFINITION__name__0,name,,,,,,,,,,,,
2605,MAPPING_DEFINITION,MAPPING_DEFINITION__mapping_type__0,mapping_type,,,,,,,,,,,,
2606,MAPPING_DEFINITION,MAPPING_DEFINITION__code__0,code,,,,,,,,,,,,
2607,MAPPING_DEFINITION,MAPPING_DEFINITION__algorithm__0,algorithm,,,,,,,,,,,,
2608,AXIS,AXIS__axis_id__0,axis_id,,,,,,,,,,,,
2609,AXIS,AXIS__code__0,code,,,,,,,,,,,,
2610,AXIS,AXIS__orientation__0,orientation,,,,,,,,,,,,
2611,AXIS,AXIS__order__0,order,,,,,,,,,,,,
2612,AXIS,AXIS__name__0,name,,,,,,,,,,,,
2613,AXIS,AXIS__description__0,description,,,,,,,,,,,,
2614,AXIS,AXIS__is_open_axis__0,is_open_axis,,,,,,,,,,,,
2615,AXIS_ORDINATE,AXIS_ORDINATE__axis_ordinate_id__0,axis_ordinate_id,,,,,,,,,,,,
2616,AXIS_ORDINATE,AXIS_ORDINATE__is_abstract_header__0,is_abstract_header,,,,,,,,,,,,
2617,AXIS_ORDINATE,AXIS_ORDINATE__code__0,code,,,,,,,,,,,,
2618,AXIS_ORDINATE,AXIS_ORDINATE__order__0,order,,,,,,,,,,,,
2619,AXIS_ORDINATE,AXIS_ORDINATE__level__0,level,,,,,,,,,,,,
2620,AXIS_ORDINATE,AXIS_ORDINATE__path__0,path,,,,,,,,,,,,
2621,AXIS_ORDINATE,AXIS_ORDINATE__name__0,name,,,,,,,,,,,,
2622,AXIS_ORDINATE,AXIS_ORDINATE__description__0,description,,,,,,,,,,,,
2623,CELL_POSITION,CELL_POSITION__id__0,id,,,,,,,,,,,,
2624,ORDINATE_ITEM,ORDINATE_ITEM__id__0,id,,,,,,,,,,,,
2625,ORDINATE_ITEM,ORDINATE_ITEM__member_hierarchy_valid_from__0,member_hierarchy_valid_from,,,,,,,,,,,,
2626,ORDINATE_ITEM,ORDINATE_ITEM__is_starting_member_included__0,is_starting_member_included,,,,,,,,,,,,
2627,TABLE,TABLE__table_id__0,table_id,,,,,,,,,,,,
2628,TABLE,TABLE__name__0,name,,,,,,,,,,,,
2629,TABLE,TABLE__code__0,code,,,,,,,,,,,,
2630,TABLE,TABLE__description__0,description,,,,,,,,,,,,
2631,TABLE,TABLE__version__0,version,,,,,,,,,,,,
2632,TABLE,TABLE__valid_from__0,valid_from,,,,,,,,,,,,
2633,TABLE,TABLE__valid_to__0,valid_to,,,,,,,,,,,,
2634,TABLE_CELL,TABLE_CELL__cell_id__0,cell_id,,,,,,,,,,,,
2635,TABLE_CELL,TABLE_CELL__is_shaded__0,is_shaded,,,,,,,,,,,,
2636,TABLE_CELL,TABLE_CELL__table_cell_combination_id__0,table_cell_combination_id,,,,,,,,,,,,
2637,TABLE_CELL,TABLE_CELL__system_data_code__0,system_data_code,,,,,,,,,,,,
2638,TABLE_CELL,TABLE_CELL__name__0,name,,,,,,,,,,,,
2639,CUBE_STRUCTURE,CUBE_STRUCTURE__cube_structure_id__0,cube_structure_id,,,,,,,,,,,,
2640,CUBE_STRUCTURE,CUBE_STRUCTURE__name__0,name,,,,,,,,,,,,
2641,CUBE_STRUCTURE,CUBE_STRUCTURE__code__0,code,,,,,,,,,,,,
2642,CUBE_STRUCTURE,CUBE_STRUCTURE__description__0,description,,,,,,,,,,,,
2643,CUBE_STRUCTURE,CUBE_STRUCTURE__valid_from__0,valid_from,,,,,,,,,,,,
2644,CUBE_STRUCTURE,CUBE_STRUCTURE__valid_to__0,valid_to,,,,,,,,,,,,
2645,CUBE_STRUCTURE,CUBE_STRUCTURE__version__0,version,,,,,,,,,,,,
2646,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__id__0,id,,,,,,,,,,,,
2647,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__cube_variable_code__0,cube_variable_code,,,,,,,,,,,,
2648,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__role__0,role,,,,,,,,,,,,
2649,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__order__0,order,,,,,,,,,,,,
2650,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__dimension_type__0,dimension_type,,,,,,,,,,,,
2651,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__is_flow__0,is_flow,,,,,,,,,,,,
2652,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__is_mandatory__0,is_mandatory,,,,,,,,,,,,
2653,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__description__0,description,,,,,,,,,,,,
2654,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__is_implemented__0,is_implemented,,,,,,,,,,,,
2655,CUBE_STRUCTURE_ITEM,CUBE_STRUCTURE_ITEM__is_identifier__0,is_identifier,,,,,,,,,,,,
2656,CUBE,CUBE__cube_id__0,cube_id,,,,,,,,,,,,
2657,CUBE,CUBE__name__0,name,,,,,,,,,,,,
2658,CUBE,CUBE__code__0,code,,,,,,,,,,,,
2659,CUBE,CUBE__cube_type__0,cube_type,,,,,,,,,,,,
2660,CUBE,CUBE__is_allowed__0,is_allowed,,,,,,,,,,,,
2661,CUBE,CUBE__valid_from__0,valid_from,,,,,,,,,,,,
2662,CUBE,CUBE__valid_to__0,valid_to,,,,,,,,,,,,
2663,CUBE,CUBE__version__0,version,,,,,,,,,,,,
2664,CUBE,CUBE__description__0,description,,,,,,,,,,,,
2665,CUBE,CUBE__published__0,published,,,,,,,,,,,,
2666,CUBE,CUBE__dataset_url__0,dataset_url,,,,,,,,,,,,
2667,CUBE,CUBE__filters__0,filters,,,,,,,,,,,,
2668,CUBE,CUBE__di_export__0,di_export,,,,,,,,,,,,
2669,CUBE_LINK,CUBE_LINK__cube_link_id__0,cube_link_id,,,,,,,,,,,,
2670,CUBE_LINK,CUBE_LINK__code__0,code,,,,,,,,,,,,
2671,CUBE_LINK,CUBE_LINK__name__0,name,,,,,,,,,,,,
2672,CUBE_LINK,CUBE_LINK__description__0,description,,,,,,,,,,,,
2673,CUBE_LINK,CUBE_LINK__valid_from__0,valid_from,,,,,,,,,,,,
2674,CUBE_LINK,CUBE_LINK__valid_to__0,valid_to,,,,,,,,,,,,
2675,CUBE_LINK,CUBE_LINK__version__0,version,,,,,,,,,,,,
2676,CUBE_LINK,CUBE_LINK__order_relevance__0,order_relevance,,,,,,,,,,,,
2677,CUBE_LINK,CUBE_LINK__cube_link_type__0,cube_link_type,,,,,,,,,,,,
2678,CUBE_LINK,CUBE_LINK__join_identifier__0,join_identifier,,,,,,,,,,,,
2679,CUBE_STRUCTURE_ITEM_LINK,CUBE_STRUCTURE_ITEM_LINK__cube_structure_item_link_id__0,cube_structure_item_link_id,,,,,,,,,,,,
2680,COMBINATION,COMBINATION__combination_id__0,combination_id,,,,,,,,,,,,
2681,COMBINATION,COMBINATION__code__0,code,,,,,,,,,,,,
2682,COMBINATION,COMBINATION__name__0,name,,,,,,,,,,,,
2683,COMBINATION,COMBINATION__version__0,version,,,,,,,,,,,,
2684,COMBINATION,COMBINATION__valid_from__0,valid_from,,,,,,,,,,,,
2685,COMBINATION,COMBINATION__valid_to__0,valid_to,,,,,,,,,,,,
2686,COMBINATION_ITEM,COMBINATION_ITEM__id__0,id,,,,,,,,,,,,
2687,CUBE_TO_COMBINATION,CUBE_TO_COMBINATION__id__0,id,,,,,,,,,,,,
2688,MEMBER_LINK,MEMBER_LINK__id__0,id,,,,,,,,,,,,
2689,MEMBER_LINK,MEMBER_LINK__is_linked__0,is_linked,,,,,,,,,,,,
2690,MEMBER_LINK,MEMBER_LINK__valid_from__0,valid_from,,,,,,,,,,,,
2691,MEMBER_LINK,MEMBER_LINK__valid_to__0,valid_to,,,,,,,,,,,,
2692,TABLE_AMENDMENT,TABLE_AMENDMENT__amendment_id__0,amendment_id,,,,,,,,,,,,
2693,TABLE_AMENDMENT,TABLE_AMENDMENT__amendment_type__0,amendment_type,,,,,,,,,,,,
2694,TABLE_AMENDMENT,TABLE_AMENDMENT__name__0,name,,,,,,,,,,,,
2695,TABLE_AMENDMENT,TABLE_AMENDMENT__created_date__0,created_date,,,,,,,,,,,,
2696,TABLE_AMENDMENT,TABLE_AMENDMENT__modified_date__0,modified_date,,,,,,,,,,,,
2697,AutomodeConfiguration,AutomodeConfiguration__id__0,id,,,,,,,,,,,,
2698,AutomodeConfiguration,AutomodeConfiguration__framework__0,framework,,,,,,,,,,,,
2699,AutomodeConfiguration,AutomodeConfiguration__data_model_type__0,data_model_type,,,,,,,,,,,,
2700,AutomodeConfiguration,AutomodeConfiguration__technical_export_source__0,technical_export_source,,,,,,,,,,,,
2701,AutomodeConfiguration,AutomodeConfiguration__technical_export_github_url__0,technical_export_github_url,,,,,,,,,,,,
2702,AutomodeConfiguration,AutomodeConfiguration__config_files_source__0,config_files_source,,,,,,,,,,,,
2703,AutomodeConfiguration,AutomodeConfiguration__config_files_github_url__0,config_files_github_url,,,,,,,,,,,,
2704,AutomodeConfiguration,AutomodeConfiguration__test_suite_source__0,test_suite_source,,,,,,,,,,,,
2705,AutomodeConfiguration,AutomodeConfiguration__test_suite_github_url__0,test_suite_github_url,,,,,,,,,,,,
2706,AutomodeConfiguration,AutomodeConfiguration__bird_content_branch__0,bird_content_branch,,,,,,,,,,,,
2707,AutomodeConfiguration,AutomodeConfiguration__test_suite_branch__0,test_suite_branch,,,,,,,,,,,,
2708,AutomodeConfiguration,AutomodeConfiguration__when_to_stop__0,when_to_stop,,,,,,,,,,,,
2709,AutomodeConfiguration,AutomodeConfiguration__is_active__0,is_active,,,,,,,,,,,,
2710,AutomodeConfiguration,AutomodeConfiguration__created_at__0,created_at,,,,,,,,,,,,
2711,AutomodeConfiguration,AutomodeConfiguration__updated_at__0,updated_at,,,,,,,,,,,,
2712,WorkflowTaskExecution,WorkflowTaskExecution__id__0,id,,,,,,,,,,,,
2713,WorkflowTaskExecution,WorkflowTaskExecution__subtask_name__0,subtask_name,,,,,,,,,,,,
2714,WorkflowTaskExecution,WorkflowTaskExecution__operation_type__0,operation_type,,,,,,,,,,,,
2715,WorkflowTaskExecution,WorkflowTaskExecution__status__0,status,,,,,,,,,,,,
2716,WorkflowTaskExecution,WorkflowTaskExecution__started_at__0,started_at,,,,,,,,,,,,
2717,WorkflowTaskExecution,WorkflowTaskExecution__completed_at__0,completed_at,,,,,,,,,,,,
2718,WorkflowTaskExecution,WorkflowTaskExecution__created_at__0,created_at,,,,,,,,,,,,
2719,WorkflowTaskExecution,WorkflowTaskExecution__framework_id__0,framework_id,,,,,,,,,,,,
2720,WorkflowTaskExecution,WorkflowTaskExecution__review_status__0,review_status,,,,,,,,,,,,
2721,WorkflowTaskExecution,WorkflowTaskExecution__recovery_action__0,recovery_action,,,,,,,,,,,,
2722,WorkflowTaskDependency,WorkflowTaskDependency__id__0,id,,,,,,,,,,,,
2723,WorkflowTaskDependency,WorkflowTaskDependency__dependency_type__0,dependency_type,,,,,,,,,,,,
2724,WorkflowSession,WorkflowSession__id__0,id,,,,,,,,,,,,
2725,WorkflowSession,WorkflowSession__session_id__0,session_id,,,,,,,,,,,,
2726,WorkflowSession,WorkflowSession__created_at__0,created_at,,,,,,,,,,,,
2727,WorkflowSession,WorkflowSession__updated_at__0,updated_at,,,,,,,,,,,,
2728,WorkflowSession,WorkflowSession__framework_id__0,framework_id,,,,,,,,,,,,
2729,DPMProcessExecution,DPMProcessExecution__id__0,id,,,,,,,,,,,,
2730,DPMProcessExecution,DPMProcessExecution__step_name__0,step_name,,,,,,,,,,,,
2731,DPMProcessExecution,DPMProcessExecution__status__0,status,,,,,,,,,,,,
2732,DPMProcessExecution,DPMProcessExecution__started_at__0,started_at,,,,,,,,,,,,
2733,DPMProcessExecution,DPMProcessExecution__completed_at__0,completed_at,,,,,,,,,,,,
2734,DPMProcessExecution,DPMProcessExecution__created_at__0,created_at,,,,,,,,,,,,
2735,DPMProcessExecution,DPMProcessExecution__framework_id__0,framework_id,,,,,,,,,,,,
2736,AnaCreditProcessExecution,AnaCreditProcessExecution__id__0,id,,,,,,,,,,,,
2737,AnaCreditProcessExecution,AnaCreditProcessExecution__step_name__0,step_name,,,,,,,,,,,,
2738,AnaCreditProcessExecution,AnaCreditProcessExecution__status__0,status,,,,,,,,,,,,
2739,AnaCreditProcessExecution,AnaCreditProcessExecution__started_at__0,started_at,,,,,,,,,,,,
2740,AnaCreditProcessExecution,AnaCreditProcessExecution__completed_at__0,completed_at,,,,,,,,,,,,
2741,AnaCreditProcessExecution,AnaCreditProcessExecution__created_at__0,created_at,,,,,,,,,,,,
2742,AnaCreditProcessExecution,AnaCreditProcessExecution__framework_id__0,framework_id,,,,,,,,,,,,
2743,AnaCreditProcessExecution,AnaCreditProcessExecution__joins_metadata_approved__0,joins_metadata_approved,,,,,,,,,,,,
2744,AnaCreditProcessExecution,AnaCreditProcessExecution__execution_code_approved__0,execution_code_approved,,,,,,,,,,,,
2745,FrameworkTestSuite,FrameworkTestSuite__id__0,id,,,,,,,,,,,,
2746,FrameworkTestSuite,FrameworkTestSuite__framework_id__0,framework_id,,,,,,,,,,,,
2747,FrameworkTestSuite,FrameworkTestSuite__test_suite_name__0,test_suite_name,,,,,,,,,,,,
2748,FrameworkTestSuite,FrameworkTestSuite__test_config_path__0,test_config_path,,,,,,,,,,,,
2749,FrameworkTestSuite,FrameworkTestSuite__is_active__0,is_active,,,,,,,,,,,,
2750,FrameworkTestSuite,FrameworkTestSuite__created_at__0,created_at,,,,,,,,,,,,
2751,FrameworkTestSuite,FrameworkTestSuite__updated_at__0,updated_at,,,,,,,,,,,,
2752,FrameworkTestSuite,FrameworkTestSuite__last_execution_date__0,last_execution_date,,,,,,,,,,,,
2753,FrameworkTestSuite,FrameworkTestSuite__last_execution_status__0,last_execution_status,,,,,,,,,,,,
2754,DatabaseTable,DatabaseTable__id__0,id,,,,,,,,,,,,
2755,DatabaseTable,DatabaseTable__name__0,name,,,,,,,,,,,,
2756,DerivedTable,DerivedTable__id__0,id,,,,,,,,,,,,
2757,DerivedTable,DerivedTable__name__0,name,,,,,,,,,,,,
2758,DatabaseField,DatabaseField__id__0,id,,,,,,,,,,,,
2759,DatabaseField,DatabaseField__name__0,name,,,,,,,,,,,,
2760,Function,Function__id__0,id,,,,,,,,,,,,
2761,Function,Function__name__0,name,,,,,,,,,,,,
2762,DatabaseRow,DatabaseRow__id__0,id,,,,,,,,,,,,
2763,DatabaseRow,DatabaseRow__row_identifier__0,row_identifier,,,,,,,,,,,,
2764,DerivedTableRow,DerivedTableRow__id__0,id,,,,,,,,,,,,
2765,DerivedTableRow,DerivedTableRow__row_identifier__0,row_identifier,,,,,,,,,,,,
2766,DatabaseColumnValue,DatabaseColumnValue__id__0,id,,,,,,,,,,,,
2767,DatabaseColumnValue,DatabaseColumnValue__value__0,value,,,,,,,,,,,,
2768,EvaluatedFunction,EvaluatedFunction__id__0,id,,,,,,,,,,,,
2769,EvaluatedFunction,EvaluatedFunction__value__0,value,,,,,,,,,,,,
2770,Trail,Trail__id__0,id,,,,,,,,,,,,
2771,Trail,Trail__name__0,name,,,,,,,,,,,,
2772,Trail,Trail__created_at__0,created_at,,,,,,,,,,,,
2773,MetaDataTrail,MetaDataTrail__id__0,id,,,,,,,,,,,,
2774,PopulatedDataBaseTable,PopulatedDataBaseTable__id__0,id,,,,,,,,,,,,
2775,EvaluatedDerivedTable,EvaluatedDerivedTable__id__0,id,,,,,,,,,,,,
2776,FunctionText,FunctionText__id__0,id,,,,,,,,,,,,
2777,FunctionText,FunctionText__language__0,language,,,,,,,,,,,,
2778,TableCreationFunction,TableCreationFunction__id__0,id,,,,,,,,,,,,
2779,TableCreationFunction,TableCreationFunction__name__0,name,,,,,,,,,,,,
2780,AortaTableReference,AortaTableReference__id__0,id,,,,,,,,,,,,
2781,AortaTableReference,AortaTableReference__table_content_type__0,table_content_type,,,,,,,,,,,,
2782,FunctionColumnReference,FunctionColumnReference__id__0,id,,,,,,,,,,,,
2783,FunctionColumnReference,FunctionColumnReference__dependency_string__0,dependency_string,,,,,,,,,,,,
2784,DerivedRowSourceReference,DerivedRowSourceReference__id__0,id,,,,,,,,,,,,
2785,EvaluatedFunctionSourceValue,EvaluatedFunctionSourceValue__id__0,id,,,,,,,,,,,,
2786,TableCreationSourceTable,TableCreationSourceTable__id__0,id,,,,,,,,,,,,
2787,TableCreationFunctionColumn,TableCreationFunctionColumn__id__0,id,,,,,,,,,,,,
2788,CalculationUsedRow,CalculationUsedRow__id__0,id,,,,,,,,,,,,
2789,CalculationUsedRow,CalculationUsedRow__calculation_name__0,calculation_name,,,,,,,,,,,,
2790,CalculationUsedField,CalculationUsedField__id__0,id,,,,,,,,,,,,
2791,CalculationUsedField,CalculationUsedField__calculation_name__0,calculation_name,,,,,,,,,,,,
2792,TransformationStep,TransformationStep__id__0,id,,,,,,,,,,,,
2793,TransformationStep,TransformationStep__step_type__0,step_type,,,,,,,,,,,,
2794,TransformationStep,TransformationStep__step_name__0,step_name,,,,,,,,,,,,
2795,TransformationStep,TransformationStep__started_at__0,started_at,,,,,,,,,,,,
2796,TransformationStep,TransformationStep__completed_at__0,completed_at,,,,,,,,,,,,
2797,TransformationStepInput,TransformationStepInput__id__0,id,,,,,,,,,,,,
2798,TransformationStepOutput,TransformationStepOutput__id__0,id,,,,,,,,,,,,
2799,CalculationChain,CalculationChain__id__0,id,,,,,,,,,,,,
2800,CalculationChain,CalculationChain__chain_name__0,chain_name,,,,,,,,,,,,
2801,CalculationChain,CalculationChain__final_value__0,final_value,,,,,,,,,,,,
2802,CalculationChain,CalculationChain__output_cell_name__0,output_cell_name,,,,,,,,,,,,
2803,CalculationChain,CalculationChain__output_table__0,output_table,,,,,,,,,,,,
2804,CalculationChain,CalculationChain__output_row_key__0,output_row_key,,,,,,,,,,,,
2805,CalculationChain,CalculationChain__output_column__0,output_column,,,,,,,,,,,,
2806,CalculationChain,CalculationChain__started_at__0,started_at,,,,,,,,,,,,
2807,CalculationChain,CalculationChain__completed_at__0,completed_at,,,,,,,,,,,,
2808,CalculationChainStep,CalculationChainStep__id__0,id,,,,,,,,,,,,
2809,DataFlowEdge,DataFlowEdge__id__0,id,,,,,,,,,,,,
2810,DataFlowEdge,DataFlowEdge__source_label__0,source_label,,,,,,,,,,,,
2811,DataFlowEdge,DataFlowEdge__target_label__0,target_label,,,,,,,,,,,,
2812,DataFlowEdge,DataFlowEdge__flow_type__0,flow_type,,,,,,,,,,,,
2813,DataFlowEdge,DataFlowEdge__value_sum__0,value_sum,,,,,,,,,,,,
2814,CellLineage,CellLineage__id__0,id,,,,,,,,,,,,
2815,CellLineage,CellLineage__report_template__0,report_template,,,,,,,,,,,,
2816,CellLineage,CellLineage__framework__0,framework,,,,,,,,,,,,
2817,CellLineage,CellLineage__cell_code__0,cell_code,,,,,,,,,,,,
2818,CellLineage,CellLineage__row_key__0,row_key,,,,,,,,,,,,
2819,CellLineage,CellLineage__column_key__0,column_key,,,,,,,,,,,,
2820,CellLineage,CellLineage__computed_value__0,computed_value,,,,,,,,,,,,
