ID,MEMBER_ID,SUBDOMAIN_ID,VALID_FROM,VALID_TO,ORDER
6013,CRRNCY_AOA,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6014,CRRNCY_XBB,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6015,CRRNCY_KYD,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6016,CRRNCY_GIP,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6017,CRRNCY_HTG,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6018,CRRNCY_XXX,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6019,CRRNCY_LRD,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6020,CRRNCY_LSL,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6021,CRRNCY_XTS,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6022,CRRNCY_BOV,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6023,CRRNCY_BAM,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6024,CRRNCY_XAF,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6025,CRRNCY_QAR,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6026,CRRNCY_NIO,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6027,CRRNCY_GHS,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6028,CRRNCY_NZD,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6029,CRRNCY_BIF,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6030,CRRNCY_XPD,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6031,CRRNCY_DJF,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6032,CRRNCY_THB,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6033,CRRNCY_NAD,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6034,NEVS_0,NEVS_CLLCTN,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6035,CRRNCY_CHW,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6036,CRRNCY_MUR,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6037,CRRNCY_CUP,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6038,CRRNCY_GBP,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6039,CRRNCY_MZN,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6040,CRRNCY_SDG,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6041,CRRNCY_MVR,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6042,CRRNCY_MMK,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6043,CRRNCY_TND,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6044,CRRNCY_PHP,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6045,CRRNCY_XAG,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6046,CRRNCY_BTN,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6047,CRRNCY_MRU,ISO4217,2018-08-29 00:00:00,9999-12-31 00:00:00,0
6048,CRRNCY_SRD,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6049,CRRNCY_JMD,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6050,CRRNCY_SLL,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6051,CRRNCY_VUV,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6052,CRRNCY_TJS,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6053,CRRNCY_SSP,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
6054,CRRNCY_KES,ISO4217,1900-01-01 00:00:00,9999-12-31 00:00:00,0
